MEDC_ID,MEDC_CD,MEDC_NAME,MEDC_COND,MEDC_CATG,MANF_BRND,EXEC_ID
1562,603,Medicament603,Cond5,CategoryMed24,MarqueMed6,12345
1563,604,Medicament604,Cond13,CategoryMed6,MarqueMed4,12345
1564,605,Medicament605,Cond7,CategoryMed26,MarqueMed15,12345
1565,606,Medicament606,Cond5,CategoryMed21,MarqueMed17,12345
1566,607,Medicament607,Cond6,CategoryMed33,MarqueMed21,12345
1567,608,Medicament608,Cond10,CategoryMed22,MarqueMed9,12345
1568,609,Medicament609,Cond2,CategoryMed5,MarqueMed23,12345
1569,61,Medicament61,Cond11,CategoryMed5,MarqueMed13,12345
1570,610,Medicament610,Cond6,CategoryMed20,MarqueMed8,12345
1571,611,Medicament611,Cond5,CategoryMed38,MarqueMed6,12345
1572,612,Medicament612,Cond1,CategoryMed41,MarqueMed8,12345
1573,613,Medicament613,Cond7,CategoryMed20,MarqueMed16,12345
1574,614,Medicament614,Cond11,CategoryMed31,MarqueMed17,12345
1575,615,Medicament615,Cond6,CategoryMed44,MarqueMed16,12345
1576,616,Medicament616,Cond9,CategoryMed21,MarqueMed14,12345
1577,617,Medicament617,Cond4,CategoryMed37,MarqueMed5,12345
1578,618,Medicament618,Cond8,CategoryMed14,MarqueMed14,12345
1579,619,Medicament619,Cond12,CategoryMed26,MarqueMed14,12345
1580,62,Medicament62,Cond8,CategoryMed13,MarqueMed11,12345
1581,620,Medicament620,Cond11,CategoryMed40,MarqueMed19,12345
1582,621,Medicament621,Cond1,CategoryMed13,MarqueMed18,12345
1583,622,Medicament622,Cond7,CategoryMed31,MarqueMed23,12345
1584,623,Medicament623,Cond4,CategoryMed37,MarqueMed12,12345
1585,624,Medicament624,Cond12,CategoryMed10,MarqueMed2,12345
1586,625,Medicament625,Cond12,CategoryMed30,MarqueMed18,12345
1587,626,Medicament626,Cond11,CategoryMed16,MarqueMed6,12345
1588,627,Medicament627,Cond8,CategoryMed43,MarqueMed23,12345
1589,628,Medicament628,Cond4,CategoryMed16,MarqueMed8,12345
1590,629,Medicament629,Cond11,CategoryMed4,MarqueMed12,12345
1591,63,Medicament63,Cond8,CategoryMed27,MarqueMed12,12345
1592,630,Medicament630,Cond3,CategoryMed17,MarqueMed5,12345
1593,631,Medicament631,Cond1,CategoryMed3,MarqueMed9,12345
1594,632,Medicament632,Cond10,CategoryMed48,MarqueMed3,12345
1595,633,Medicament633,Cond5,CategoryMed43,MarqueMed6,12345
1596,634,Medicament634,Cond11,CategoryMed10,MarqueMed22,12345
1597,635,Medicament635,Cond5,CategoryMed37,MarqueMed18,12345
1598,636,Medicament636,Cond9,CategoryMed11,MarqueMed15,12345
1599,637,Medicament637,Cond2,CategoryMed41,MarqueMed19,12345
1600,638,Medicament638,Cond2,CategoryMed35,MarqueMed7,12345
1601,639,Medicament639,Cond12,CategoryMed6,MarqueMed2,12345
1602,64,Medicament64,Cond13,CategoryMed19,MarqueMed20,12345
1603,640,Medicament640,Cond11,CategoryMed32,MarqueMed4,12345
1604,641,Medicament641,Cond11,CategoryMed45,MarqueMed10,12345
1605,642,Medicament642,Cond7,CategoryMed13,MarqueMed17,12345
1606,643,Medicament643,Cond8,CategoryMed36,MarqueMed13,12345
1607,644,Medicament644,Cond7,CategoryMed46,MarqueMed22,12345
1608,645,Medicament645,Cond6,CategoryMed6,MarqueMed11,12345
1609,646,Medicament646,Cond13,CategoryMed38,MarqueMed15,12345
1610,647,Medicament647,Cond3,CategoryMed35,MarqueMed21,12345
1611,648,Medicament648,Cond10,CategoryMed50,MarqueMed21,12345
1612,649,Medicament649,Cond11,CategoryMed26,MarqueMed17,12345
1613,65,Medicament65,Cond3,CategoryMed11,MarqueMed18,12345
1614,650,Medicament650,Cond9,CategoryMed16,MarqueMed12,12345
1615,651,Medicament651,Cond11,CategoryMed3,MarqueMed1,12345
1616,652,Medicament652,Cond2,CategoryMed3,MarqueMed16,12345
1617,653,Medicament653,Cond12,CategoryMed40,MarqueMed3,12345
1618,654,Medicament654,Cond7,CategoryMed13,MarqueMed13,12345
1619,655,Medicament655,Cond3,CategoryMed21,MarqueMed11,12345
1620,656,Medicament656,Cond11,CategoryMed18,MarqueMed8,12345
1621,657,Medicament657,Cond4,CategoryMed9,MarqueMed13,12345
1622,658,Medicament658,Cond5,CategoryMed11,MarqueMed4,12345
1623,659,Medicament659,Cond7,CategoryMed41,MarqueMed12,12345
1624,66,Medicament66,Cond6,CategoryMed15,MarqueMed5,12345
1625,660,Medicament660,Cond5,CategoryMed47,MarqueMed5,12345
1626,661,Medicament661,Cond1,CategoryMed34,MarqueMed2,12345
1627,662,Medicament662,Cond6,CategoryMed1,MarqueMed15,12345
1628,663,Medicament663,Cond12,CategoryMed48,MarqueMed12,12345
1629,664,Medicament664,Cond8,CategoryMed32,MarqueMed1,12345
1630,665,Medicament665,Cond8,CategoryMed44,MarqueMed1,12345
1631,666,Medicament666,Cond13,CategoryMed10,MarqueMed7,12345
1632,667,Medicament667,Cond6,CategoryMed12,MarqueMed18,12345
1633,668,Medicament668,Cond5,CategoryMed27,MarqueMed11,12345
1634,669,Medicament669,Cond13,CategoryMed1,MarqueMed14,12345
1635,67,Medicament67,Cond8,CategoryMed5,MarqueMed15,12345
1636,670,Medicament670,Cond13,CategoryMed13,MarqueMed15,12345
1637,671,Medicament671,Cond9,CategoryMed6,MarqueMed8,12345
1638,672,Medicament672,Cond13,CategoryMed9,MarqueMed6,12345
1639,673,Medicament673,Cond10,CategoryMed6,MarqueMed23,12345
1640,674,Medicament674,Cond3,CategoryMed48,MarqueMed20,12345
1641,675,Medicament675,Cond9,CategoryMed18,MarqueMed15,12345
1642,676,Medicament676,Cond3,CategoryMed14,MarqueMed19,12345
1643,677,Medicament677,Cond1,CategoryMed25,MarqueMed1,12345
1644,678,Medicament678,Cond2,CategoryMed26,MarqueMed4,12345
1645,679,Medicament679,Cond4,CategoryMed17,MarqueMed21,12345
1646,68,Medicament68,Cond7,CategoryMed19,MarqueMed19,12345
1647,680,Medicament680,Cond6,CategoryMed35,MarqueMed1,12345
1648,681,Medicament681,Cond5,CategoryMed7,MarqueMed14,12345
1649,682,Medicament682,Cond7,CategoryMed41,MarqueMed3,12345
1650,683,Medicament683,Cond11,CategoryMed22,MarqueMed7,12345
1651,684,Medicament684,Cond5,CategoryMed27,MarqueMed17,12345
1652,685,Medicament685,Cond11,CategoryMed19,MarqueMed1,12345
1653,686,Medicament686,Cond2,CategoryMed7,MarqueMed19,12345
1654,687,Medicament687,Cond3,CategoryMed4,MarqueMed19,12345
1655,688,Medicament688,Cond2,CategoryMed11,MarqueMed21,12345
1656,689,Medicament689,Cond13,CategoryMed37,MarqueMed3,12345
1657,69,Medicament69,Cond10,CategoryMed2,MarqueMed4,12345
1658,690,Medicament690,Cond10,CategoryMed26,MarqueMed9,12345
1659,691,Medicament691,Cond7,CategoryMed18,MarqueMed18,12345
1660,692,Medicament692,Cond8,CategoryMed4,MarqueMed23,12345
1661,693,Medicament693,Cond9,CategoryMed16,MarqueMed4,12345
1662,694,Medicament694,Cond13,CategoryMed10,MarqueMed19,12345
1663,695,Medicament695,Cond9,CategoryMed49,MarqueMed22,12345
1664,696,Medicament696,Cond8,CategoryMed6,MarqueMed15,12345
1665,697,Medicament697,Cond11,CategoryMed2,MarqueMed13,12345
1666,698,Medicament698,Cond11,CategoryMed40,MarqueMed1,12345
1667,699,Medicament699,Cond2,CategoryMed33,MarqueMed16,12345
1668,7,Medicament7,Cond10,CategoryMed14,MarqueMed23,12345
1669,70,Medicament70,Cond9,CategoryMed43,MarqueMed11,12345
1670,700,Medicament700,Cond3,CategoryMed18,MarqueMed9,12345
1671,701,Medicament701,Cond7,CategoryMed23,MarqueMed5,12345
1672,702,Medicament702,Cond2,CategoryMed6,MarqueMed6,12345
1673,703,Medicament703,Cond7,CategoryMed40,MarqueMed1,12345
1674,704,Medicament704,Cond8,CategoryMed47,MarqueMed10,12345
1675,705,Medicament705,Cond6,CategoryMed11,MarqueMed3,12345
1676,706,Medicament706,Cond3,CategoryMed45,MarqueMed14,12345
1677,707,Medicament707,Cond6,CategoryMed7,MarqueMed12,12345
1678,708,Medicament708,Cond3,CategoryMed43,MarqueMed11,12345
1679,709,Medicament709,Cond10,CategoryMed38,MarqueMed1,12345
1680,71,Medicament71,Cond13,CategoryMed6,MarqueMed6,12345
1681,710,Medicament710,Cond3,CategoryMed30,MarqueMed16,12345
1682,711,Medicament711,Cond2,CategoryMed1,MarqueMed22,12345
1683,712,Medicament712,Cond3,CategoryMed41,MarqueMed18,12345
1684,713,Medicament713,Cond4,CategoryMed46,MarqueMed15,12345
1685,714,Medicament714,Cond4,CategoryMed12,MarqueMed2,12345
1686,715,Medicament715,Cond5,CategoryMed45,MarqueMed20,12345
1687,716,Medicament716,Cond9,CategoryMed4,MarqueMed17,12345
1688,717,Medicament717,Cond8,CategoryMed46,MarqueMed3,12345
1689,718,Medicament718,Cond10,CategoryMed6,MarqueMed3,12345
1690,719,Medicament719,Cond6,CategoryMed30,MarqueMed3,12345
1691,72,Medicament72,Cond1,CategoryMed38,MarqueMed17,12345
1692,720,Medicament720,Cond12,CategoryMed3,MarqueMed22,12345
1693,721,Medicament721,Cond1,CategoryMed28,MarqueMed21,12345
1694,722,Medicament722,Cond6,CategoryMed22,MarqueMed18,12345
1695,723,Medicament723,Cond3,CategoryMed7,MarqueMed13,12345
1696,724,Medicament724,Cond7,CategoryMed3,MarqueMed5,12345
1697,725,Medicament725,Cond4,CategoryMed5,MarqueMed1,12345
1698,726,Medicament726,Cond6,CategoryMed2,MarqueMed10,12345
1699,727,Medicament727,Cond8,CategoryMed7,MarqueMed5,12345
1700,728,Medicament728,Cond13,CategoryMed42,MarqueMed22,12345
1701,729,Medicament729,Cond4,CategoryMed12,MarqueMed15,12345
1702,73,Medicament73,Cond5,CategoryMed2,MarqueMed1,12345
1703,730,Medicament730,Cond13,CategoryMed43,MarqueMed19,12345
1704,731,Medicament731,Cond12,CategoryMed39,MarqueMed2,12345
1705,732,Medicament732,Cond3,CategoryMed11,MarqueMed8,12345
1706,733,Medicament733,Cond10,CategoryMed11,MarqueMed4,12345
1707,734,Medicament734,Cond10,CategoryMed14,MarqueMed17,12345
1708,735,Medicament735,Cond11,CategoryMed10,MarqueMed16,12345
1709,736,Medicament736,Cond9,CategoryMed46,MarqueMed19,12345
1710,737,Medicament737,Cond1,CategoryMed46,MarqueMed20,12345
1711,738,Medicament738,Cond3,CategoryMed6,MarqueMed14,12345
1712,739,Medicament739,Cond4,CategoryMed50,MarqueMed6,12345
1713,74,Medicament74,Cond6,CategoryMed15,MarqueMed20,12345
1714,740,Medicament740,Cond8,CategoryMed41,MarqueMed8,12345
1715,741,Medicament741,Cond11,CategoryMed12,MarqueMed5,12345
1716,742,Medicament742,Cond5,CategoryMed34,MarqueMed3,12345
1717,743,Medicament743,Cond1,CategoryMed21,MarqueMed4,12345
1718,744,Medicament744,Cond12,CategoryMed41,MarqueMed9,12345
1719,745,Medicament745,Cond11,CategoryMed13,MarqueMed22,12345
1720,746,Medicament746,Cond8,CategoryMed33,MarqueMed15,12345
1721,747,Medicament747,Cond4,CategoryMed23,MarqueMed13,12345
1722,748,Medicament748,Cond9,CategoryMed29,MarqueMed4,12345
1723,749,Medicament749,Cond4,CategoryMed17,MarqueMed22,12345
1724,75,Medicament75,Cond6,CategoryMed41,MarqueMed7,12345
1725,750,Medicament750,Cond8,CategoryMed30,MarqueMed9,12345
1726,751,Medicament751,Cond3,CategoryMed21,MarqueMed18,12345
1727,752,Medicament752,Cond8,CategoryMed5,MarqueMed23,12345
1728,753,Medicament753,Cond9,CategoryMed13,MarqueMed19,12345
1729,754,Medicament754,Cond12,CategoryMed11,MarqueMed18,12345
1730,755,Medicament755,Cond1,CategoryMed34,MarqueMed4,12345
1731,756,Medicament756,Cond13,CategoryMed41,MarqueMed22,12345
1732,757,Medicament757,Cond11,CategoryMed34,MarqueMed22,12345
1733,758,Medicament758,Cond11,CategoryMed47,MarqueMed5,12345
1734,759,Medicament759,Cond1,CategoryMed34,MarqueMed6,12345
1735,76,Medicament76,Cond3,CategoryMed22,MarqueMed15,12345
1736,760,Medicament760,Cond6,CategoryMed41,MarqueMed18,12345
1737,761,Medicament761,Cond13,CategoryMed29,MarqueMed12,12345
1738,762,Medicament762,Cond1,CategoryMed29,MarqueMed12,12345
1739,763,Medicament763,Cond6,CategoryMed22,MarqueMed23,12345
1740,764,Medicament764,Cond1,CategoryMed19,MarqueMed22,12345
1741,765,Medicament765,Cond9,CategoryMed26,MarqueMed7,12345
1742,766,Medicament766,Cond4,CategoryMed16,MarqueMed9,12345
1743,767,Medicament767,Cond12,CategoryMed8,MarqueMed21,12345
1744,768,Medicament768,Cond5,CategoryMed41,MarqueMed4,12345
1745,769,Medicament769,Cond5,CategoryMed34,MarqueMed21,12345
1746,77,Medicament77,Cond10,CategoryMed36,MarqueMed9,12345
1747,770,Medicament770,Cond11,CategoryMed10,MarqueMed6,12345
1748,771,Medicament771,Cond13,CategoryMed12,MarqueMed12,12345
1749,772,Medicament772,Cond13,CategoryMed20,MarqueMed10,12345
1750,773,Medicament773,Cond5,CategoryMed37,MarqueMed5,12345
1751,774,Medicament774,Cond1,CategoryMed15,MarqueMed15,12345
1752,775,Medicament775,Cond10,CategoryMed15,MarqueMed10,12345
1753,776,Medicament776,Cond12,CategoryMed19,MarqueMed9,12345
1754,777,Medicament777,Cond13,CategoryMed23,MarqueMed1,12345
1755,778,Medicament778,Cond13,CategoryMed7,MarqueMed12,12345
1756,779,Medicament779,Cond11,CategoryMed36,MarqueMed12,12345
1757,78,Medicament78,Cond9,CategoryMed20,MarqueMed2,12345
1758,780,Medicament780,Cond1,CategoryMed23,MarqueMed6,12345
1759,781,Medicament781,Cond5,CategoryMed50,MarqueMed23,12345
1760,782,Medicament782,Cond4,CategoryMed10,MarqueMed1,12345
1761,783,Medicament783,Cond13,CategoryMed49,MarqueMed13,12345
1762,784,Medicament784,Cond10,CategoryMed12,MarqueMed3,12345
1763,785,Medicament785,Cond13,CategoryMed2,MarqueMed5,12345
1764,786,Medicament786,Cond1,CategoryMed9,MarqueMed17,12345
1765,787,Medicament787,Cond7,CategoryMed16,MarqueMed2,12345
1766,788,Medicament788,Cond8,CategoryMed17,MarqueMed12,12345
1767,789,Medicament789,Cond1,CategoryMed2,MarqueMed4,12345
1768,79,Medicament79,Cond6,CategoryMed23,MarqueMed19,12345
1769,790,Medicament790,Cond8,CategoryMed49,MarqueMed2,12345
1770,791,Medicament791,Cond9,CategoryMed6,MarqueMed19,12345
1771,792,Medicament792,Cond13,CategoryMed47,MarqueMed14,12345
1772,793,Medicament793,Cond10,CategoryMed27,MarqueMed3,12345
1773,794,Medicament794,Cond2,CategoryMed50,MarqueMed9,12345
1774,795,Medicament795,Cond13,CategoryMed29,MarqueMed12,12345
1775,796,Medicament796,Cond12,CategoryMed39,MarqueMed20,12345
1776,797,Medicament797,Cond10,CategoryMed19,MarqueMed4,12345
1777,798,Medicament798,Cond12,CategoryMed29,MarqueMed7,12345
1778,799,Medicament799,Cond6,CategoryMed23,MarqueMed2,12345
1779,8,Medicament8,Cond7,CategoryMed48,MarqueMed4,12345
1780,80,Medicament80,Cond7,CategoryMed23,MarqueMed16,12345
1781,800,Medicament800,Cond7,CategoryMed13,MarqueMed2,12345
1782,801,Medicament801,Cond9,CategoryMed31,MarqueMed10,12345
1783,802,Medicament802,Cond9,CategoryMed26,MarqueMed10,12345
1784,803,Medicament803,Cond7,CategoryMed29,MarqueMed17,12345
1785,804,Medicament804,Cond4,CategoryMed33,MarqueMed14,12345
1786,805,Medicament805,Cond1,CategoryMed47,MarqueMed14,12345
1787,806,Medicament806,Cond2,CategoryMed29,MarqueMed15,12345
1788,807,Medicament807,Cond7,CategoryMed18,MarqueMed9,12345
1789,808,Medicament808,Cond8,CategoryMed3,MarqueMed19,12345
1790,809,Medicament809,Cond12,CategoryMed39,MarqueMed15,12345
1791,81,Medicament81,Cond7,CategoryMed4,MarqueMed1,12345
1792,810,Medicament810,Cond10,CategoryMed26,MarqueMed18,12345
1793,811,Medicament811,Cond9,CategoryMed40,MarqueMed3,12345
1794,812,Medicament812,Cond12,CategoryMed40,MarqueMed13,12345
1795,813,Medicament813,Cond3,CategoryMed35,MarqueMed17,12345
1796,814,Medicament814,Cond4,CategoryMed23,MarqueMed21,12345
1797,815,Medicament815,Cond1,CategoryMed43,MarqueMed14,12345
1798,816,Medicament816,Cond8,CategoryMed35,MarqueMed9,12345
1799,817,Medicament817,Cond3,CategoryMed28,MarqueMed13,12345
1800,818,Medicament818,Cond13,CategoryMed36,MarqueMed21,12345
1801,819,Medicament819,Cond8,CategoryMed3,MarqueMed6,12345
1802,82,Medicament82,Cond13,CategoryMed28,MarqueMed1,12345
1803,820,Medicament820,Cond1,CategoryMed48,MarqueMed6,12345
1804,821,Medicament821,Cond7,CategoryMed29,MarqueMed5,12345
1805,822,Medicament822,Cond6,CategoryMed40,MarqueMed4,12345
1806,823,Medicament823,Cond7,CategoryMed22,MarqueMed18,12345
1807,824,Medicament824,Cond12,CategoryMed36,MarqueMed11,12345
1808,825,Medicament825,Cond8,CategoryMed44,MarqueMed5,12345
1809,826,Medicament826,Cond6,CategoryMed50,MarqueMed4,12345
1810,827,Medicament827,Cond6,CategoryMed16,MarqueMed17,12345
1811,828,Medicament828,Cond12,CategoryMed25,MarqueMed2,12345
1812,829,Medicament829,Cond2,CategoryMed18,MarqueMed1,12345
1813,83,Medicament83,Cond7,CategoryMed39,MarqueMed21,12345
1814,830,Medicament830,Cond4,CategoryMed45,MarqueMed17,12345
1815,831,Medicament831,Cond13,CategoryMed13,MarqueMed1,12345
1816,832,Medicament832,Cond10,CategoryMed1,MarqueMed3,12345
1817,833,Medicament833,Cond10,CategoryMed29,MarqueMed5,12345
1818,834,Medicament834,Cond3,CategoryMed9,MarqueMed19,12345
1819,835,Medicament835,Cond2,CategoryMed5,MarqueMed14,12345
1820,836,Medicament836,Cond10,CategoryMed36,MarqueMed13,12345
1821,837,Medicament837,Cond11,CategoryMed2,MarqueMed22,12345
1822,838,Medicament838,Cond5,CategoryMed22,MarqueMed20,12345
1823,839,Medicament839,Cond10,CategoryMed21,MarqueMed13,12345
1824,84,Medicament84,Cond11,CategoryMed26,MarqueMed13,12345
1825,840,Medicament840,Cond4,CategoryMed1,MarqueMed10,12345
1826,841,Medicament841,Cond8,CategoryMed35,MarqueMed17,12345
1827,842,Medicament842,Cond2,CategoryMed39,MarqueMed4,12345
1828,843,Medicament843,Cond2,CategoryMed25,MarqueMed19,12345
1829,844,Medicament844,Cond1,CategoryMed25,MarqueMed18,12345
1830,845,Medicament845,Cond12,CategoryMed30,MarqueMed10,12345
1831,846,Medicament846,Cond8,CategoryMed5,MarqueMed9,12345
1832,847,Medicament847,Cond2,CategoryMed45,MarqueMed11,12345
1833,848,Medicament848,Cond7,CategoryMed23,MarqueMed6,12345
1834,849,Medicament849,Cond8,CategoryMed47,MarqueMed15,12345
1835,85,Medicament85,Cond5,CategoryMed5,MarqueMed12,12345
1836,850,Medicament850,Cond4,CategoryMed15,MarqueMed22,12345
1837,851,Medicament851,Cond3,CategoryMed29,MarqueMed22,12345
1838,852,Medicament852,Cond3,CategoryMed10,MarqueMed15,12345
1839,853,Medicament853,Cond8,CategoryMed29,MarqueMed12,12345
1840,854,Medicament854,Cond13,CategoryMed8,MarqueMed6,12345
1841,855,Medicament855,Cond13,CategoryMed29,MarqueMed4,12345
1842,856,Medicament856,Cond6,CategoryMed37,MarqueMed9,12345
1843,857,Medicament857,Cond3,CategoryMed32,MarqueMed10,12345
1844,858,Medicament858,Cond12,CategoryMed39,MarqueMed22,12345
1845,859,Medicament859,Cond5,CategoryMed12,MarqueMed1,12345
1846,86,Medicament86,Cond13,CategoryMed34,MarqueMed6,12345
1847,860,Medicament860,Cond10,CategoryMed24,MarqueMed13,12345
1848,861,Medicament861,Cond3,CategoryMed38,MarqueMed17,12345
1849,862,Medicament862,Cond4,CategoryMed6,MarqueMed20,12345
1850,863,Medicament863,Cond6,CategoryMed15,MarqueMed14,12345
1851,864,Medicament864,Cond4,CategoryMed25,MarqueMed19,12345
1852,865,Medicament865,Cond12,CategoryMed17,MarqueMed13,12345
1853,866,Medicament866,Cond9,CategoryMed49,MarqueMed12,12345
1854,867,Medicament867,Cond2,CategoryMed9,MarqueMed13,12345
1855,868,Medicament868,Cond9,CategoryMed29,MarqueMed4,12345
1856,869,Medicament869,Cond1,CategoryMed3,MarqueMed8,12345
1857,87,Medicament87,Cond3,CategoryMed31,MarqueMed4,12345
1858,870,Medicament870,Cond4,CategoryMed49,MarqueMed23,12345
1859,871,Medicament871,Cond2,CategoryMed3,MarqueMed8,12345
1860,872,Medicament872,Cond1,CategoryMed30,MarqueMed18,12345
1861,873,Medicament873,Cond5,CategoryMed1,MarqueMed5,12345
1862,874,Medicament874,Cond9,CategoryMed31,MarqueMed20,12345
1863,875,Medicament875,Cond8,CategoryMed33,MarqueMed17,12345
1864,876,Medicament876,Cond12,CategoryMed30,MarqueMed14,12345
1865,877,Medicament877,Cond12,CategoryMed15,MarqueMed13,12345
1866,878,Medicament878,Cond5,CategoryMed44,MarqueMed8,12345
1867,879,Medicament879,Cond8,CategoryMed48,MarqueMed3,12345
1868,88,Medicament88,Cond11,CategoryMed29,MarqueMed21,12345
1869,880,Medicament880,Cond1,CategoryMed35,MarqueMed21,12345
1870,881,Medicament881,Cond10,CategoryMed45,MarqueMed17,12345
1871,882,Medicament882,Cond3,CategoryMed7,MarqueMed12,12345
1872,883,Medicament883,Cond4,CategoryMed25,MarqueMed7,12345
1873,884,Medicament884,Cond3,CategoryMed17,MarqueMed7,12345
1874,885,Medicament885,Cond3,CategoryMed8,MarqueMed2,12345
1875,886,Medicament886,Cond6,CategoryMed37,MarqueMed12,12345
1876,887,Medicament887,Cond4,CategoryMed5,MarqueMed16,12345
1877,888,Medicament888,Cond4,CategoryMed25,MarqueMed15,12345
1878,889,Medicament889,Cond5,CategoryMed1,MarqueMed17,12345
1879,89,Medicament89,Cond3,CategoryMed35,MarqueMed22,12345
1880,890,Medicament890,Cond6,CategoryMed29,MarqueMed19,12345
1881,891,Medicament891,Cond8,CategoryMed5,MarqueMed19,12345
1882,892,Medicament892,Cond1,CategoryMed7,MarqueMed9,12345
1883,893,Medicament893,Cond7,CategoryMed1,MarqueMed23,12345
1884,894,Medicament894,Cond6,CategoryMed11,MarqueMed9,12345
1885,895,Medicament895,Cond3,CategoryMed3,MarqueMed2,12345
1886,896,Medicament896,Cond7,CategoryMed33,MarqueMed13,12345
1887,897,Medicament897,Cond11,CategoryMed35,MarqueMed14,12345
1888,898,Medicament898,Cond7,CategoryMed48,MarqueMed2,12345
1889,899,Medicament899,Cond2,CategoryMed23,MarqueMed1,12345
1890,9,Medicament9,Cond11,CategoryMed2,MarqueMed4,12345
1891,90,Medicament90,Cond6,CategoryMed35,MarqueMed9,12345
1892,900,Medicament900,Cond11,CategoryMed14,MarqueMed22,12345
1893,901,Medicament901,Cond2,CategoryMed43,MarqueMed9,12345
1894,902,Medicament902,Cond4,CategoryMed7,MarqueMed14,12345
1895,903,Medicament903,Cond9,CategoryMed27,MarqueMed16,12345
1896,904,Medicament904,Cond4,CategoryMed1,MarqueMed3,12345
1897,905,Medicament905,Cond13,CategoryMed28,MarqueMed2,12345
1898,906,Medicament906,Cond2,CategoryMed14,MarqueMed14,12345
1899,907,Medicament907,Cond4,CategoryMed39,MarqueMed10,12345
1900,908,Medicament908,Cond12,CategoryMed41,MarqueMed17,12345
1901,909,Medicament909,Cond13,CategoryMed46,MarqueMed15,12345
1902,91,Medicament91,Cond2,CategoryMed34,MarqueMed17,12345
1903,910,Medicament910,Cond13,CategoryMed23,MarqueMed14,12345
1904,911,Medicament911,Cond12,CategoryMed15,MarqueMed23,12345
1905,912,Medicament912,Cond10,CategoryMed48,MarqueMed22,12345
1906,913,Medicament913,Cond4,CategoryMed2,MarqueMed5,12345
1907,914,Medicament914,Cond9,CategoryMed11,MarqueMed12,12345
1908,915,Medicament915,Cond10,CategoryMed45,MarqueMed16,12345
1909,916,Medicament916,Cond3,CategoryMed26,MarqueMed5,12345
1910,917,Medicament917,Cond9,CategoryMed15,MarqueMed12,12345
1911,918,Medicament918,Cond13,CategoryMed30,MarqueMed10,12345
1912,919,Medicament919,Cond13,CategoryMed15,MarqueMed21,12345
1913,92,Medicament92,Cond9,CategoryMed49,MarqueMed12,12345
1914,920,Medicament920,Cond5,CategoryMed30,MarqueMed3,12345
1915,921,Medicament921,Cond2,CategoryMed28,MarqueMed16,12345
1916,922,Medicament922,Cond12,CategoryMed23,MarqueMed7,12345
1917,923,Medicament923,Cond1,CategoryMed48,MarqueMed15,12345
1918,924,Medicament924,Cond7,CategoryMed23,MarqueMed17,12345
1919,925,Medicament925,Cond7,CategoryMed36,MarqueMed20,12345
1920,926,Medicament926,Cond1,CategoryMed21,MarqueMed12,12345
1921,927,Medicament927,Cond6,CategoryMed33,MarqueMed4,12345
1922,928,Medicament928,Cond4,CategoryMed8,MarqueMed10,12345
1923,929,Medicament929,Cond1,CategoryMed27,MarqueMed10,12345
1924,93,Medicament93,Cond1,CategoryMed17,MarqueMed13,12345
1925,930,Medicament930,Cond13,CategoryMed10,MarqueMed17,12345
1926,931,Medicament931,Cond12,CategoryMed8,MarqueMed18,12345
1927,932,Medicament932,Cond6,CategoryMed22,MarqueMed11,12345
1928,933,Medicament933,Cond6,CategoryMed34,MarqueMed8,12345
1929,934,Medicament934,Cond7,CategoryMed34,MarqueMed15,12345
1930,935,Medicament935,Cond3,CategoryMed18,MarqueMed23,12345
1931,936,Medicament936,Cond6,CategoryMed20,MarqueMed14,12345
1932,937,Medicament937,Cond3,CategoryMed11,MarqueMed12,12345
1933,938,Medicament938,Cond1,CategoryMed50,MarqueMed23,12345
1934,939,Medicament939,Cond10,CategoryMed47,MarqueMed10,12345
1935,94,Medicament94,Cond3,CategoryMed32,MarqueMed13,12345
1936,940,Medicament940,Cond5,CategoryMed36,MarqueMed23,12345
1937,941,Medicament941,Cond3,CategoryMed39,MarqueMed18,12345
1938,942,Medicament942,Cond9,CategoryMed3,MarqueMed22,12345
1939,943,Medicament943,Cond13,CategoryMed9,MarqueMed7,12345
1940,944,Medicament944,Cond6,CategoryMed31,MarqueMed4,12345
1941,945,Medicament945,Cond10,CategoryMed36,MarqueMed6,12345
1942,946,Medicament946,Cond8,CategoryMed6,MarqueMed19,12345
1943,947,Medicament947,Cond5,CategoryMed17,MarqueMed21,12345
1944,948,Medicament948,Cond3,CategoryMed37,MarqueMed7,12345
1945,949,Medicament949,Cond5,CategoryMed6,MarqueMed5,12345
1946,95,Medicament95,Cond4,CategoryMed32,MarqueMed5,12345
1947,950,Medicament950,Cond6,CategoryMed16,MarqueMed17,12345
1948,951,Medicament951,Cond13,CategoryMed7,MarqueMed9,12345
1949,952,Medicament952,Cond5,CategoryMed7,MarqueMed10,12345
1950,953,Medicament953,Cond2,CategoryMed47,MarqueMed16,12345
1951,954,Medicament954,Cond13,CategoryMed22,MarqueMed2,12345
1952,955,Medicament955,Cond4,CategoryMed21,MarqueMed12,12345
1953,956,Medicament956,Cond1,CategoryMed33,MarqueMed9,12345
1954,957,Medicament957,Cond3,CategoryMed10,MarqueMed16,12345
1955,958,Medicament958,Cond2,CategoryMed32,MarqueMed12,12345
1956,959,Medicament959,Cond5,CategoryMed8,MarqueMed15,12345
1957,96,Medicament96,Cond6,CategoryMed49,MarqueMed1,12345
1958,960,Medicament960,Cond8,CategoryMed3,MarqueMed8,12345
1959,961,Medicament961,Cond13,CategoryMed4,MarqueMed10,12345
